reassignment_count,made_sla,sys_created_by,contact_type,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,resolved_by,duration_hours,opened_year,opened_month,opened_day,opened_weekday,opened_hour,sys_created_hour,sys_updated_year,sys_updated_month,sys_updated_day,sys_updated_weekday,sys_updated_hour,resolved_year,resolved_day,resolved_weekday,resolved_hour,closed_month,closed_weekday,closed_hour
1,0,55,3,1,1,2,14,182,0,1,0,169,436.76666666666665,0,3,24,3,11,11,0,4,11,0,15,0,6,2,15,4,0,15
1,1,101,3,1,1,2,59,132,0,1,0,119,144.75,0,3,24,3,11,11,0,3,30,2,11,0,24,3,12,3,2,11
0,1,185,3,1,1,2,59,185,0,1,0,166,120.71666666666667,0,3,24,3,11,11,0,3,29,1,11,0,24,3,11,3,1,11
1,0,154,3,1,1,2,28,93,0,1,0,81,220.68333333333334,0,3,24,3,11,11,0,4,2,5,15,0,28,0,15,4,5,15
0,1,185,3,1,1,2,59,30,0,0,0,11,120.66666666666667,0,3,24,3,11,11,0,3,29,1,11,0,29,1,11,3,1,11
0,0,1,3,1,1,2,37,136,0,1,0,123,222.61666666666667,0,3,24,3,11,11,0,4,2,5,17,0,28,0,17,4,5,17
0,1,170,3,1,1,2,52,215,0,1,0,200,163.6,0,3,24,3,11,11,0,3,31,3,6,0,26,5,6,3,3,6
0,1,170,3,1,1,2,52,215,0,1,0,200,163.58333333333334,0,3,24,3,11,11,0,3,31,3,6,0,26,5,6,3,3,6
0,1,170,3,1,1,2,52,215,0,1,0,200,163.58333333333334,0,3,24,3,11,11,0,3,31,3,6,0,26,5,6,3,3,6
0,1,170,3,1,1,2,52,215,0,1,0,200,163.55,0,3,24,3,11,11,0,3,31,3,6,0,26,5,6,3,3,6
0,1,170,3,1,1,2,52,215,0,1,0,200,163.55,0,3,24,3,11,11,0,3,31,3,6,0,26,5,6,3,3,6
2,0,185,3,1,1,2,59,47,0,1,0,36,289.5,0,3,24,3,11,11,0,4,5,1,12,0,31,3,12,4,1,12
0,1,170,3,1,1,2,52,215,0,1,0,200,163.5,0,3,24,3,11,11,0,3,31,3,6,0,26,5,6,3,3,6
0,0,1,3,1,1,2,14,182,0,1,0,169,245.48333333333332,0,3,24,3,11,11,0,4,3,6,16,0,29,1,16,4,6,16
0,0,1,3,1,1,2,59,68,0,1,0,52,389.46666666666664,0,3,24,3,11,11,0,4,9,5,16,0,4,0,16,4,5,16
3,0,185,3,1,1,2,59,47,0,1,0,36,289.46666666666664,0,3,24,3,11,11,0,4,5,1,12,0,31,3,12,4,1,12
0,1,170,3,1,1,2,52,215,0,1,0,200,163.45,0,3,24,3,11,11,0,3,31,3,6,0,26,5,6,3,3,6
0,1,185,3,1,1,2,59,30,0,1,0,11,120.45,0,3,24,3,11,11,0,3,29,1,11,0,24,3,11,3,1,11
1,0,101,3,1,1,2,47,136,0,1,0,123,383.4166666666667,0,3,24,3,11,11,0,4,9,5,10,0,4,0,10,4,5,10
0,0,154,3,2,2,3,0,99,0,1,0,87,4416.366666666667,0,3,24,3,11,11,0,9,24,5,12,0,19,0,11,9,5,12
0,0,185,3,1,1,2,61,24,0,1,0,13,722.4666666666667,0,3,24,3,11,11,0,4,23,5,14,0,18,0,14,4,5,14
0,1,55,3,1,1,2,46,37,0,1,0,25,125.28333333333333,0,3,24,3,11,11,0,3,29,1,16,0,24,3,16,3,1,16
4,1,151,3,1,1,2,14,125,0,1,0,112,126.23333333333333,0,3,24,3,11,11,0,3,29,1,17,0,24,3,17,3,1,17
1,0,101,3,1,1,2,47,136,0,1,0,123,245.18333333333334,0,3,24,3,11,11,0,4,3,6,16,0,29,1,16,4,6,16
1,1,1,3,1,1,2,14,125,0,1,0,112,125.15,0,3,24,3,11,12,0,3,29,1,16,0,24,3,16,3,1,16
0,1,185,3,1,1,2,59,30,0,1,0,11,127.11666666666666,0,3,24,3,11,11,0,3,29,1,18,0,24,3,18,3,1,18
3,0,55,3,1,1,2,59,68,0,1,0,52,409.1,0,3,24,3,11,12,0,4,10,6,12,0,5,1,12,4,6,12
2,0,185,3,1,1,2,59,47,0,1,0,36,289.06666666666666,0,3,24,3,11,11,0,4,5,1,12,0,31,3,12,4,1,12
0,1,185,3,1,1,2,59,30,0,0,0,11,121.05,0,3,24,3,11,11,0,3,29,1,12,0,29,1,12,3,1,12
0,1,185,3,1,1,2,59,30,0,0,0,11,121.05,0,3,24,3,11,11,0,3,29,1,12,0,29,1,12,3,1,12
0,1,185,3,1,1,2,59,15,0,1,0,4,123.0,0,3,24,3,11,11,0,3,29,1,14,0,24,3,14,3,1,14
1,0,1,3,1,1,2,59,68,0,1,0,52,316.9166666666667,0,3,24,3,12,14,0,4,6,2,16,0,1,4,16,4,2,16
0,1,23,3,1,1,2,59,30,0,1,0,11,141.91666666666666,0,3,24,3,12,12,0,3,30,2,9,0,25,4,9,3,2,9
0,1,185,3,1,1,2,59,15,0,1,0,4,122.91666666666667,0,3,24,3,12,12,0,3,29,1,14,0,24,3,14,3,1,14
0,1,185,3,1,1,2,59,30,0,0,0,11,120.9,0,3,24,3,12,12,0,3,29,1,12,0,29,1,12,3,1,12
1,0,185,3,1,1,2,61,11,0,1,0,215,742.0333333333333,0,3,24,3,12,12,0,4,24,6,10,0,19,1,9,4,6,10
4,0,23,3,1,1,2,9,127,0,1,0,114,433.9,0,3,24,3,12,12,0,4,11,0,13,0,6,2,13,4,0,13
0,1,185,3,1,1,2,59,131,0,0,0,118,120.88333333333334,0,3,24,3,12,12,0,3,29,1,12,0,29,1,12,3,1,12
1,0,1,3,1,1,2,13,209,0,1,0,196,236.83333333333334,0,3,24,3,12,12,0,4,3,6,8,0,29,1,8,4,6,8
0,1,185,3,1,1,2,59,181,0,0,0,168,120.81666666666666,0,3,24,3,12,12,0,3,29,1,12,0,29,1,12,3,1,12
3,0,1,3,1,1,2,18,157,0,1,0,145,454.75,0,3,24,3,12,12,0,4,12,1,10,0,7,3,10,4,1,10
0,1,185,3,1,1,2,59,85,0,1,0,73,121.68333333333334,0,3,24,3,12,12,0,3,29,1,13,0,24,3,12,3,1,13
0,0,1,3,1,1,2,14,125,0,1,0,112,245.51666666666668,0,3,24,3,12,12,0,4,3,6,17,0,29,1,17,4,6,17
0,1,185,3,1,1,2,59,155,0,0,0,142,120.5,0,3,24,3,12,12,0,3,29,1,12,0,29,1,12,3,1,12
0,1,185,3,1,1,2,59,30,0,0,0,11,120.43333333333334,0,3,24,3,12,12,0,3,29,1,12,0,29,1,12,3,1,12
0,1,185,3,2,2,3,59,90,0,1,0,78,398.4166666666667,0,3,24,3,12,12,0,4,10,6,2,0,5,1,2,4,6,2
5,0,185,3,1,1,2,59,47,0,1,0,36,308.35,0,3,24,3,12,12,0,4,6,2,8,0,1,4,8,4,2,8
0,1,185,3,1,1,2,54,101,0,1,0,89,122.31666666666666,0,3,24,3,12,12,0,3,29,1,14,0,24,3,14,3,1,14
1,0,102,3,1,1,2,59,131,0,1,0,16,293.28333333333336,0,3,24,3,12,12,0,4,5,1,17,0,31,3,17,4,1,17
1,1,1,3,1,1,2,59,86,0,1,0,75,135.21666666666667,0,3,24,3,12,13,0,3,30,2,3,0,25,4,3,3,2,3
2,1,143,3,1,1,2,14,125,0,1,0,112,124.15,0,3,24,3,12,12,0,3,29,1,16,0,24,3,16,3,1,16
0,0,121,3,1,1,2,12,192,0,1,0,179,213.1,0,3,24,3,12,13,0,4,2,5,9,0,28,0,9,4,5,9
1,0,185,3,1,1,2,62,96,0,1,0,85,245.1,0,3,24,3,12,12,0,4,3,6,17,0,29,1,17,4,6,17
0,0,154,3,1,1,2,14,125,0,1,0,112,245.05,0,3,24,3,12,13,0,4,3,6,17,0,29,1,17,4,6,17
0,1,185,3,1,1,2,59,30,0,0,0,11,120.96666666666667,0,3,24,3,13,13,0,3,29,1,13,0,29,1,13,3,1,13
0,1,185,3,1,1,2,59,30,0,1,0,11,120.85,0,3,24,3,13,13,0,3,29,1,13,0,24,3,13,3,1,13
1,0,102,3,1,1,2,59,15,0,1,0,4,313.76666666666665,0,3,24,3,13,13,0,4,6,2,14,0,1,4,14,4,2,14
0,1,185,3,1,1,2,59,85,0,1,0,73,121.76666666666667,0,3,24,3,13,13,0,3,29,1,14,0,24,3,14,3,1,14
1,1,1,3,1,1,2,8,76,0,1,0,65,121.68333333333334,0,3,24,3,13,13,0,3,29,1,14,0,24,3,14,3,1,14
0,1,185,3,1,1,2,59,30,0,0,0,11,120.65,0,3,24,3,13,13,0,3,29,1,13,0,29,1,13,3,1,13
2,0,102,3,1,1,2,13,147,0,1,0,134,217.6,0,3,24,3,13,13,0,4,2,5,14,0,28,0,14,4,5,14
1,0,1,3,1,1,2,16,160,0,1,0,148,265.56666666666666,0,3,24,3,13,13,0,4,4,0,14,0,30,2,14,4,0,14
0,1,185,3,1,1,2,59,30,0,0,0,11,120.55,0,3,24,3,13,13,0,3,29,1,13,0,29,1,13,3,1,13
0,1,55,3,1,1,2,13,147,0,1,0,134,122.45,0,3,24,3,13,13,0,3,29,1,15,0,24,3,15,3,1,15
0,1,1,3,1,1,2,42,205,0,1,0,191,122.43333333333334,0,3,24,3,13,13,0,3,29,1,15,0,24,3,15,3,1,15
2,0,185,3,1,1,2,59,47,0,1,0,36,385.4166666666667,0,3,24,3,13,13,0,4,9,5,14,0,4,0,14,4,5,14
2,0,1,3,1,1,2,27,52,0,1,0,40,957.5333333333333,0,3,24,3,13,13,0,5,3,1,11,0,28,3,10,5,1,11
2,0,1,3,1,1,2,59,68,0,1,0,52,236.35,0,3,24,3,13,13,0,4,3,6,9,0,29,1,9,4,6,9
4,0,1,3,1,1,2,69,157,0,1,0,145,3578.3166666666666,0,3,24,3,13,13,0,8,20,5,16,0,15,0,15,8,5,16
1,0,1,3,1,1,2,59,30,0,1,0,11,245.3,0,3,24,3,13,13,0,4,3,6,18,0,29,1,18,4,6,18
1,0,55,3,1,1,2,59,15,0,1,0,4,218.28333333333333,0,3,24,3,13,13,0,4,2,5,15,0,28,0,15,4,5,15
0,0,185,3,1,1,2,65,140,0,1,0,127,214.23333333333332,0,3,24,3,13,13,0,4,2,5,11,0,28,0,11,4,5,11
3,0,1,3,1,1,2,12,192,0,1,0,179,3598.233333333333,0,3,24,3,13,13,0,8,21,6,12,0,16,1,11,8,6,12
4,0,185,3,1,1,2,59,68,0,1,0,52,455.2,0,3,24,3,13,13,0,4,12,1,12,0,7,3,12,4,1,12
1,0,55,3,1,1,2,59,68,0,1,0,52,315.18333333333334,0,3,24,3,13,14,0,4,6,2,16,0,1,4,16,4,2,16
2,0,102,3,1,1,2,59,68,0,1,0,52,382.18333333333334,0,3,24,3,13,13,0,4,9,5,11,0,4,0,11,4,5,11
7,0,1,3,1,1,2,28,93,0,1,0,81,315.1333333333333,0,3,24,3,13,13,0,4,6,2,16,0,1,4,16,4,2,16
5,0,185,3,1,1,2,59,47,0,1,0,11,453.1,0,3,24,3,13,13,0,4,12,1,10,0,7,3,10,4,1,10
1,1,1,3,1,1,2,59,30,0,1,0,11,140.08333333333334,0,3,24,3,13,14,0,3,30,2,9,0,25,4,9,3,2,9
0,1,185,3,1,1,2,59,30,0,0,0,11,120.95,0,3,24,3,14,14,0,3,29,1,14,0,29,1,14,3,1,14
0,1,185,3,1,1,2,59,30,0,0,0,11,120.86666666666666,0,3,24,3,14,14,0,3,29,1,14,0,29,1,14,3,1,14
2,0,185,3,1,1,2,59,47,0,1,0,36,453.8666666666667,0,3,24,3,14,14,0,4,12,1,11,0,7,3,11,4,1,11
0,1,185,3,1,1,2,59,155,0,0,0,142,120.8,0,3,24,3,14,14,0,3,29,1,14,0,29,1,14,3,1,14
0,0,78,3,1,0,1,9,87,0,1,0,76,212.8,0,3,24,3,14,14,0,4,2,5,10,0,28,0,10,4,5,10
0,1,185,3,1,1,2,59,15,0,1,0,4,121.75,0,3,24,3,14,14,0,3,29,1,15,0,24,3,15,3,1,15
1,0,55,3,1,1,2,59,68,0,1,0,52,384.73333333333335,0,3,24,3,14,14,0,4,9,5,14,0,4,0,14,4,5,14
0,1,185,3,1,1,2,59,30,0,0,0,11,120.7,0,3,24,3,14,14,0,3,29,1,14,0,29,1,14,3,1,14
0,1,114,3,1,1,2,13,138,0,1,0,126,120.68333333333334,0,3,24,3,14,14,0,3,29,1,14,0,24,3,14,3,1,14
0,1,185,3,1,1,2,59,30,0,0,0,11,120.65,0,3,24,3,14,14,0,3,29,1,14,0,29,1,14,3,1,14
1,0,55,3,1,1,2,45,198,0,1,0,184,219.63333333333333,0,3,24,3,14,14,0,4,2,5,17,0,28,0,17,4,5,17
1,0,55,3,1,1,2,28,82,0,1,0,70,409.6333333333333,0,3,24,3,14,14,0,4,10,6,15,0,5,1,15,4,6,15
0,1,185,3,1,1,2,59,30,0,0,0,11,120.63333333333334,0,3,24,3,14,14,0,3,29,1,14,0,29,1,14,3,1,14
1,0,55,3,1,1,2,28,93,0,1,0,81,217.56666666666666,0,3,24,3,14,14,0,4,2,5,15,0,28,0,15,4,5,15
2,0,185,3,1,1,2,59,47,0,1,0,36,426.53333333333336,0,3,24,3,14,14,0,4,11,0,8,0,6,2,8,4,0,8
0,0,1,3,1,1,2,37,146,0,1,0,133,215.5,0,3,24,3,14,14,0,4,2,5,13,0,28,0,13,4,5,13
0,1,185,3,1,1,2,59,30,0,1,0,11,125.46666666666667,0,3,24,3,14,14,0,3,29,1,19,0,24,3,19,3,1,19
1,0,29,3,1,1,2,42,113,0,1,0,100,474.46666666666664,0,3,24,3,14,14,0,4,13,2,8,0,8,4,8,4,2,8
8,0,121,3,1,1,2,0,39,0,1,0,27,1274.55,0,3,24,3,14,14,0,5,16,0,17,0,11,2,16,5,0,17
1,1,55,3,1,1,2,28,93,0,1,0,81,120.41666666666667,0,3,24,3,14,14,0,3,29,1,14,0,24,3,14,3,1,14
1,0,55,3,1,1,2,59,68,0,1,0,52,386.35,0,3,24,3,14,14,0,4,9,5,16,0,4,0,16,4,5,16
0,0,78,3,1,0,1,40,22,0,1,0,10,210.26666666666668,0,3,24,3,14,14,0,4,2,5,8,0,28,0,8,4,5,8
0,1,185,3,1,1,2,59,131,0,0,0,118,123.2,0,3,24,3,14,14,0,3,29,1,17,0,29,1,17,3,1,17
0,0,55,3,1,1,2,49,124,0,1,0,111,258.2,0,3,24,3,14,14,0,4,4,0,8,0,30,2,8,4,0,8
0,1,185,3,1,1,2,59,30,0,0,0,11,121.16666666666667,0,3,24,3,14,14,0,3,29,1,15,0,29,1,15,3,1,15
4,0,185,3,1,1,2,59,47,0,1,0,36,309.15,0,3,24,3,14,14,0,4,6,2,11,0,1,4,11,4,2,11
4,0,1,3,1,1,2,59,68,0,1,0,52,645.2666666666667,0,3,24,3,14,15,0,4,20,2,12,0,15,4,11,4,2,12
0,1,55,3,1,1,2,28,93,0,1,0,81,121.13333333333334,0,3,24,3,14,14,0,3,29,1,15,0,24,3,15,3,1,15
0,1,185,3,1,1,2,59,181,0,1,0,168,121.06666666666666,0,3,24,3,14,14,0,3,29,1,15,0,24,3,15,3,1,15
2,0,185,3,1,1,2,59,47,0,1,0,36,309.06666666666666,0,3,24,3,14,14,0,4,6,2,11,0,1,4,11,4,2,11
0,0,55,3,1,1,2,23,115,0,1,0,102,652.1666666666666,0,3,24,3,14,15,0,4,20,2,19,0,15,4,19,4,2,19
0,0,55,3,1,1,2,23,115,0,1,0,102,1292.15,0,3,24,3,14,15,0,5,17,1,11,0,12,3,11,5,1,11
0,1,121,3,1,1,2,14,125,0,1,0,112,122.01666666666667,0,3,24,3,14,15,0,3,29,1,16,0,24,3,16,3,1,16
4,0,143,3,1,1,2,19,194,0,1,0,180,283.96666666666664,0,3,24,3,15,15,0,4,5,1,10,0,31,3,10,4,1,10
0,1,121,3,1,1,2,12,114,0,1,0,101,217.96666666666667,0,3,24,3,15,15,0,4,2,5,16,0,28,0,16,4,5,16
0,0,55,3,1,1,2,23,115,0,1,0,102,652.05,0,3,24,3,15,15,0,4,20,2,19,0,15,4,19,4,2,19
1,1,1,3,1,1,2,14,125,0,1,0,112,211.9,0,3,24,3,15,15,0,4,2,5,10,0,28,0,10,4,5,10
1,0,53,3,1,1,2,19,194,0,1,0,180,385.9,0,3,24,3,15,15,0,4,9,5,16,0,4,0,16,4,5,16
3,0,55,3,1,1,2,28,93,0,1,0,81,266.8833333333333,0,3,24,3,15,15,0,4,4,0,17,0,30,2,17,4,0,17
1,1,1,3,1,1,2,14,182,0,1,0,169,212.86666666666667,0,3,24,3,15,15,0,4,2,5,11,0,28,0,11,4,5,11
1,0,55,3,1,1,2,11,33,0,1,0,21,1291.15,0,3,24,3,15,15,0,5,17,1,10,0,7,3,10,5,1,10
0,1,185,3,1,1,2,59,30,0,1,0,11,120.68333333333334,0,3,24,3,15,15,0,3,29,1,15,0,24,3,15,3,1,15
1,1,185,3,1,1,2,65,140,0,1,0,127,214.68333333333334,0,3,24,3,15,15,0,4,2,5,13,0,28,0,13,4,5,13
1,1,55,3,1,1,2,12,114,0,1,0,101,210.66666666666666,0,3,24,3,15,15,0,4,2,5,9,0,28,0,9,4,5,9
2,0,185,3,1,1,2,59,47,0,1,0,36,308.6333333333333,0,3,24,3,15,15,0,4,6,2,11,0,1,4,11,4,2,11
2,0,1,3,1,1,2,69,170,0,1,0,157,3072.633333333333,0,3,24,3,15,15,0,7,30,5,16,0,25,0,15,7,5,16
2,0,1,3,1,1,2,69,170,0,1,0,157,3072.5666666666666,0,3,24,3,15,15,0,7,30,5,16,0,25,0,15,7,5,16
2,0,1,3,1,1,2,69,170,0,1,0,157,3072.5666666666666,0,3,24,3,15,15,0,7,30,5,16,0,25,0,15,7,5,16
0,1,185,3,1,1,2,59,181,0,0,0,168,120.53333333333333,0,3,24,3,15,15,0,3,29,1,15,0,29,1,15,3,1,15
1,0,1,3,1,1,2,16,160,0,1,0,148,1799.6333333333334,0,3,24,3,15,15,0,6,7,1,15,0,2,3,14,6,1,15
1,0,1,3,1,1,2,16,160,0,1,0,148,1799.5833333333333,0,3,24,3,15,15,0,6,7,1,15,0,2,3,14,6,1,15
1,0,1,3,1,1,2,16,160,0,1,0,148,1799.5666666666666,0,3,24,3,15,15,0,6,7,1,15,0,2,3,14,6,1,15
0,1,185,3,1,1,2,59,155,0,0,0,142,120.43333333333334,0,3,24,3,15,15,0,3,29,1,15,0,29,1,15,3,1,15
0,1,185,3,1,1,2,59,30,0,0,0,11,120.43333333333334,0,3,24,3,15,15,0,3,29,1,15,0,29,1,15,3,1,15
2,1,123,3,1,1,2,4,158,0,1,0,146,122.41666666666667,0,3,24,3,15,15,0,3,29,1,17,0,24,3,17,3,1,17
8,0,185,3,1,1,2,62,96,0,1,0,85,648.45,0,3,24,3,15,15,0,4,20,2,16,0,15,4,15,4,2,16
5,0,55,3,1,1,2,17,200,0,1,0,187,378.31666666666666,0,3,24,3,15,15,0,4,9,5,9,0,4,0,9,4,5,9
0,1,185,3,1,1,2,59,181,0,1,0,168,121.25,0,3,24,3,15,15,0,3,29,1,16,0,24,3,16,3,1,16
2,1,124,3,1,1,2,11,33,0,1,0,21,238.25,0,3,24,3,15,17,0,4,3,6,13,0,29,1,13,4,6,13
2,0,185,3,1,1,2,59,47,0,1,0,36,309.21666666666664,0,3,24,3,15,15,0,4,6,2,12,0,1,4,12,4,2,12
0,1,185,3,1,1,2,59,155,0,0,0,142,121.15,0,3,24,3,15,15,0,3,29,1,16,0,29,1,16,3,1,16
1,1,55,3,1,1,2,35,196,0,1,0,182,234.15,0,3,24,3,15,15,0,4,3,6,9,0,29,1,9,4,6,9
2,1,53,3,1,1,2,11,33,0,1,0,21,234.13333333333333,0,3,24,3,15,15,0,4,3,6,9,0,29,1,9,4,6,9
2,0,23,3,1,1,2,9,127,0,1,0,114,265.1,0,3,24,3,15,16,0,4,4,0,16,0,30,2,15,4,0,16
0,1,185,3,1,1,2,59,47,0,0,0,36,121.06666666666666,0,3,24,3,15,15,0,3,29,1,16,0,29,1,16,3,1,16
1,0,178,3,1,1,2,14,182,0,1,0,169,408.06666666666666,0,3,24,3,15,16,0,4,10,6,15,0,5,1,15,4,6,15
4,0,185,3,1,1,2,62,96,0,1,0,85,572.1833333333333,0,3,24,3,15,15,0,4,17,6,12,0,12,1,11,4,6,12
2,0,185,3,1,1,2,62,96,0,1,0,85,744.1666666666666,0,3,24,3,15,15,0,4,24,6,16,0,19,1,15,4,6,16
0,1,185,3,1,1,2,59,85,0,1,0,73,121.0,0,3,24,3,15,15,0,3,29,1,16,0,24,3,16,3,1,16
5,0,185,3,1,1,2,59,30,0,1,0,169,1319.1,0,3,24,3,16,16,0,5,18,2,15,0,13,4,14,5,2,15
0,1,185,3,1,1,2,54,101,0,1,0,89,121.95,0,3,24,3,16,16,0,3,29,1,17,0,24,3,17,3,1,17
7,0,185,3,1,1,2,59,153,0,1,0,140,431.9166666666667,0,3,24,3,16,16,0,4,11,0,15,0,6,2,15,4,0,15
3,0,78,3,1,0,1,9,127,0,1,0,114,238.9,0,3,24,3,16,16,0,4,3,6,14,0,29,1,14,4,6,14
0,1,185,3,1,1,2,59,131,0,0,0,118,120.86666666666666,0,3,24,3,16,16,0,3,29,1,16,0,29,1,16,3,1,16
1,0,78,3,1,0,1,28,219,0,1,0,204,212.85,0,3,24,3,16,16,0,4,2,5,12,0,28,0,12,4,5,12
3,0,55,3,1,1,2,59,68,0,1,0,52,384.81666666666666,0,3,24,3,16,16,0,4,9,5,16,0,4,0,16,4,5,16
1,1,143,3,1,1,2,28,93,0,1,0,81,215.78333333333333,0,3,24,3,16,16,0,4,2,5,15,0,28,0,15,4,5,15
0,1,55,3,1,1,2,33,204,0,1,0,190,120.75,0,3,24,3,16,16,0,3,29,1,16,0,24,3,16,3,1,16
1,0,55,3,1,1,2,59,68,0,1,0,52,383.75,0,3,24,3,16,16,0,4,9,5,15,0,4,0,15,4,5,15
2,0,143,3,1,1,2,27,52,0,1,0,40,410.75,0,3,24,3,16,16,0,4,10,6,18,0,5,1,18,4,6,18
0,1,185,3,1,1,2,59,181,0,1,0,168,121.75,0,3,24,3,16,16,0,3,29,1,17,0,24,3,17,3,1,17
1,1,55,3,1,1,2,59,181,0,1,0,168,238.71666666666667,0,3,24,3,16,16,0,4,3,6,14,0,29,1,14,4,6,14
5,1,55,3,1,1,2,59,15,0,1,0,4,215.63333333333333,0,3,24,3,16,16,0,4,2,5,15,0,28,0,15,4,5,15
3,1,55,3,1,1,2,17,200,0,1,0,187,259.6166666666667,0,3,24,3,16,16,0,4,4,0,11,0,30,2,11,4,0,11
0,1,185,3,1,1,2,59,181,0,1,0,168,120.61666666666666,0,3,24,3,16,16,0,3,29,1,16,0,24,3,16,3,1,16
0,1,102,3,1,1,2,40,22,0,1,0,10,208.58333333333334,0,3,24,3,16,17,0,4,2,5,8,0,28,0,8,4,5,8
1,1,110,3,1,1,2,30,163,0,1,0,150,1.7,0,3,24,3,16,16,0,3,24,3,18,0,24,3,17,3,3,18
0,1,121,3,1,1,2,17,135,0,1,0,122,121.51666666666667,0,3,24,3,16,16,0,3,29,1,17,0,24,3,17,3,1,17
1,0,1,3,1,1,2,59,132,0,1,0,119,406.45,0,3,24,3,16,16,0,4,10,6,14,0,5,1,14,4,6,14
1,0,55,3,1,1,2,59,159,0,1,0,147,313.43333333333334,0,3,24,3,16,16,0,4,6,2,17,0,1,4,17,4,2,17
0,0,163,3,1,1,2,45,198,0,1,0,184,304.3666666666667,0,3,24,3,16,16,0,4,6,2,8,0,1,4,8,4,2,8
1,1,124,3,1,1,2,11,33,0,1,0,21,262.3666666666667,0,3,24,3,16,16,0,4,4,0,14,0,30,2,14,4,0,14
1,1,143,3,1,1,2,44,2,0,1,0,207,241.31666666666666,0,3,24,3,16,16,0,4,3,6,17,0,29,1,17,4,6,17
0,1,185,3,1,1,2,59,30,0,0,0,11,121.21666666666667,0,3,24,3,16,16,0,3,29,1,17,0,29,1,17,3,1,17
1,1,102,3,1,1,2,28,93,0,1,0,81,216.18333333333334,0,3,24,3,16,17,0,4,2,5,16,0,28,0,16,4,5,16
4,1,124,3,1,1,2,16,160,0,1,0,148,208.16666666666666,0,3,24,3,16,17,0,4,2,5,8,0,28,0,8,4,5,8
0,1,185,3,1,1,2,59,155,0,0,0,142,120.08333333333333,0,3,24,3,16,16,0,3,29,1,16,0,29,1,16,3,1,16
0,1,185,3,1,1,2,59,181,0,0,0,168,121.01666666666667,0,3,24,3,16,16,0,3,29,1,17,0,29,1,17,3,1,17
0,1,185,3,1,1,2,54,92,0,1,0,89,210.98333333333332,0,3,24,3,17,17,0,4,2,5,11,0,28,0,11,4,5,11
1,0,6,3,0,0,0,44,54,0,1,0,42,258.95,0,3,24,3,17,17,0,4,4,0,11,0,30,2,11,4,0,11
3,0,102,3,1,1,2,28,82,0,1,0,70,407.8,0,3,24,3,17,17,0,4,10,6,16,0,5,1,16,4,6,16
2,0,185,3,1,0,1,54,101,0,1,0,89,207.75,0,3,24,3,17,17,0,4,2,5,8,0,28,0,8,4,5,8
0,1,7,3,1,1,2,19,1,0,1,0,206,209.68333333333334,0,3,24,3,17,17,0,4,2,5,10,0,28,0,10,4,5,10
0,1,185,3,1,1,2,59,15,0,1,0,4,120.56666666666666,0,3,24,3,17,17,0,3,29,1,17,0,24,3,17,3,1,17
1,0,185,3,1,1,2,59,30,0,1,0,11,401.55,0,3,24,3,17,17,0,4,10,6,10,0,5,1,10,4,6,10
1,1,6,3,1,1,2,28,93,0,1,0,81,214.51666666666668,0,3,24,3,17,17,0,4,2,5,15,0,28,0,15,4,5,15
2,1,122,3,1,1,2,44,54,0,1,0,37,126.43333333333334,0,3,24,3,17,17,0,3,29,1,23,0,24,3,23,3,1,23
1,1,121,3,1,1,2,28,93,0,1,0,81,121.41666666666667,0,3,24,3,17,17,0,3,29,1,18,0,24,3,18,3,1,18
1,1,124,3,1,1,2,28,93,0,1,0,81,120.36666666666666,0,3,24,3,17,17,0,3,29,1,17,0,24,3,17,3,1,17
1,1,122,3,1,1,2,59,68,0,1,0,52,208.28333333333333,0,3,24,3,17,17,0,4,2,5,9,0,28,0,9,4,5,9
4,0,47,3,1,1,2,0,163,0,1,0,150,883.4,0,3,24,3,17,17,0,4,30,5,13,0,25,0,13,4,5,13
1,1,185,3,1,1,2,59,49,0,1,0,37,124.21666666666667,0,3,24,3,17,17,0,3,29,1,21,0,24,3,21,3,1,21
1,0,53,3,1,1,2,44,54,0,1,0,42,263.15,0,3,24,3,17,18,0,4,4,0,16,0,30,2,16,4,0,16
1,1,124,3,1,1,2,28,93,0,1,0,81,121.11666666666666,0,3,24,3,17,17,0,3,29,1,18,0,24,3,18,3,1,18
0,0,121,3,1,1,2,37,155,0,0,0,142,1433.15,0,3,24,3,17,18,0,5,23,0,11,0,24,3,18,5,0,11
2,0,24,3,1,1,2,27,52,0,1,0,40,623.95,0,3,24,3,18,18,0,4,19,1,18,0,14,3,17,4,1,18
1,1,1,3,1,1,2,42,113,0,1,0,100,208.81666666666666,0,3,24,3,18,18,0,4,2,5,10,0,28,0,10,4,5,10
1,0,53,3,1,0,1,11,54,0,1,0,11,122.75,0,3,24,3,18,18,0,3,29,1,20,0,24,3,20,3,1,20
0,0,1,3,1,1,2,19,184,0,1,0,170,1287.8,0,3,24,3,18,18,0,5,17,1,10,0,12,3,9,5,1,10
1,0,122,3,0,0,0,28,93,0,1,0,81,303.6666666666667,0,3,24,3,18,18,0,4,6,2,9,0,1,4,9,4,2,9
1,0,24,3,1,1,2,59,49,0,1,0,37,267.6166666666667,0,3,24,3,18,18,0,4,4,0,21,0,30,2,21,4,0,21
2,0,53,3,0,1,1,11,33,0,1,0,21,236.61666666666667,0,3,24,3,18,18,0,4,3,6,14,0,29,1,14,4,6,14
